year,donor_name,recipient_name,Principal gender equality,Principal all climate,Principal disability,flow_name,usd_disbursement_deflated
2018,United Kingdom,Guinea,FALSE,FALSE,FALSE,ODA Grants,0.478561
2018,United Kingdom,Malawi,FALSE,FALSE,TRUE,ODA Grants,0.603153
2018,United Kingdom,Sudan,TRUE,FALSE,FALSE,ODA Grants,4.482637
2018,United Kingdom,Kenya,TRUE,FALSE,FALSE,ODA Grants,46.841312
2018,United Kingdom,Democratic Republic of the Congo,TRUE,FALSE,FALSE,ODA Grants,0.275446
2018,United Kingdom,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.537094
2018,United Kingdom,Zambia,FALSE,FALSE,TRUE,ODA Grants,0.785965
2018,United Kingdom,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.360078
2018,United Kingdom,Morocco,TRUE,FALSE,FALSE,ODA Grants,0.096893
2018,United Kingdom,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,20.188618
2018,United Kingdom,Sierra Leone,TRUE,FALSE,FALSE,ODA Grants,0.049364
2018,United Kingdom,Madagascar,FALSE,TRUE,FALSE,ODA Grants,2.06481
2018,United Kingdom,Egypt,TRUE,FALSE,FALSE,ODA Grants,0.689811
2018,United Kingdom,Rwanda,FALSE,TRUE,FALSE,ODA Grants,4.307139
2018,United Kingdom,Kenya,FALSE,TRUE,FALSE,ODA Grants,7.89702
2018,United Kingdom,Libya,TRUE,FALSE,FALSE,ODA Grants,1.676114
2018,United Kingdom,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.203463
2018,United Kingdom,Mali,TRUE,FALSE,FALSE,ODA Grants,0.236537
2018,United Kingdom,Malawi,FALSE,TRUE,FALSE,ODA Grants,4.493427
2018,United Kingdom,Comoros,FALSE,FALSE,FALSE,ODA Grants,0.182837
2018,United Kingdom,Rwanda,FALSE,FALSE,TRUE,ODA Grants,0.790827
2018,United Kingdom,Sierra Leone,FALSE,TRUE,FALSE,ODA Grants,33.208749
2018,United Kingdom,Ethiopia,TRUE,FALSE,TRUE,ODA Grants,20.83958
2018,United Kingdom,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.611892
2018,United Kingdom,South Africa,FALSE,TRUE,FALSE,ODA Grants,0.034728
2018,Australia,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.478083
2018,Australia,Mozambique,FALSE,FALSE,FALSE,ODA Grants,1.735448
2018,Australia,Madagascar,FALSE,FALSE,FALSE,ODA Grants,0.397957
2018,Australia,Tanzania,FALSE,FALSE,FALSE,ODA Grants,3.358791
2018,Australia,Cameroon,FALSE,FALSE,FALSE,ODA Grants,0.395172
2018,Australia,Kenya,FALSE,FALSE,FALSE,ODA Grants,2.947194
2018,Australia,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,1.540814
2018,Australia,South Africa,FALSE,FALSE,FALSE,ODA Grants,3.554494
2018,Australia,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,4.43005
2018,Australia,Senegal,FALSE,FALSE,FALSE,ODA Grants,0.097696
2018,Australia,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,1.759251
2018,Australia,Rwanda,FALSE,FALSE,FALSE,ODA Grants,1.004737
2018,Australia,Malawi,FALSE,FALSE,FALSE,ODA Grants,2.044296
2018,Australia,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.640936
2018,Australia,Egypt,FALSE,FALSE,FALSE,ODA Grants,0.195895
2018,Australia,Liberia,FALSE,FALSE,FALSE,ODA Grants,0.693377
2018,Australia,Somalia,FALSE,FALSE,FALSE,ODA Grants,7.576835
2018,Australia,Nigeria,FALSE,FALSE,FALSE,ODA Grants,1.551749
2018,Australia,South Sudan,FALSE,FALSE,FALSE,ODA Grants,12.563338
2018,Australia,Zambia,FALSE,FALSE,FALSE,ODA Grants,2.129766
2018,Australia,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.647115
2018,Australia,Mali,FALSE,FALSE,FALSE,ODA Grants,3.917238
2018,Australia,Comoros,FALSE,FALSE,FALSE,ODA Grants,0.124013
2018,Australia,Uganda,FALSE,FALSE,FALSE,ODA Grants,1.148942
2018,Australia,Ghana,FALSE,FALSE,FALSE,ODA Grants,1.905088
2018,Australia,Burundi,FALSE,FALSE,FALSE,ODA Grants,0.467356
2018,Australia,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,8.057395
2018,Australia,Botswana,FALSE,FALSE,TRUE,ODA Grants,0.002036
2018,Australia,Niger,FALSE,FALSE,FALSE,ODA Grants,0.025973
2018,Australia,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.478944
2018,Australia,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.336333
2018,Australia,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.03299
2018,Australia,Togo,FALSE,FALSE,FALSE,ODA Grants,0.09701
2018,Australia,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.032769
2018,Australia,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,0.089758
2018,Australia,Mauritius,FALSE,FALSE,TRUE,ODA Grants,0.001018
2018,Australia,Morocco,FALSE,FALSE,FALSE,ODA Grants,0.043353
2018,Australia,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,3.447584
2018,Australia,South Africa,FALSE,FALSE,TRUE,ODA Grants,0.000509
2018,Australia,Botswana,FALSE,FALSE,FALSE,ODA Grants,1.106533
2018,Australia,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,0.077445
2018,Australia,Sudan,FALSE,FALSE,FALSE,ODA Grants,3.972273
2018,Australia,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.032976
2018,Australia,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.330109
2018,Australia,Nigeria,FALSE,FALSE,TRUE,ODA Grants,0.055192
2018,Australia,Tanzania,TRUE,FALSE,FALSE,ODA Grants,0.094353
2018,Australia,Kenya,FALSE,FALSE,TRUE,ODA Grants,0.001018
2018,Australia,Zambia,FALSE,FALSE,TRUE,ODA Grants,0.001018
2018,Australia,Rwanda,FALSE,FALSE,TRUE,ODA Grants,0.03281
2018,Australia,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.001096
2018,Australia,South Africa,TRUE,FALSE,FALSE,ODA Grants,0.094353
2018,Australia,Equatorial Guinea,FALSE,FALSE,FALSE,ODA Grants,0.013409
2018,Australia,Djibouti,FALSE,FALSE,FALSE,ODA Grants,1e-06
2018,Australia,Malawi,FALSE,FALSE,TRUE,ODA Grants,0.050351
2018,Australia,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.022099
2018,Australia,Mauritania,FALSE,FALSE,FALSE,ODA Grants,1e-06
2018,Australia,Uganda,FALSE,FALSE,TRUE,ODA Grants,0.049214
2018,Australia,Benin,FALSE,FALSE,FALSE,ODA Grants,0.035219
2018,Australia,Guinea,FALSE,FALSE,FALSE,ODA Grants,0.07253
2018,Australia,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.042501
2018,Norway,Malawi,FALSE,FALSE,FALSE,ODA Grants,57.849078
2018,Norway,Uganda,FALSE,FALSE,TRUE,ODA Grants,1.191643
2018,Norway,Somalia,FALSE,FALSE,FALSE,ODA Grants,74.144422
2018,Finland,Burkina Faso,TRUE,FALSE,TRUE,ODA Grants,0.004216
2018,Norway,Egypt,TRUE,FALSE,FALSE,ODA Grants,2.964633
2018,Norway,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,9.011818
2018,Norway,Kenya,TRUE,FALSE,FALSE,ODA Grants,1.101556
2018,Norway,South Africa,FALSE,FALSE,FALSE,ODA Grants,5.07304
2018,Norway,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,40.712304
2018,Norway,Uganda,TRUE,FALSE,FALSE,ODA Grants,6.993252
2018,Norway,Angola,FALSE,FALSE,TRUE,ODA Grants,0.39609
2018,Norway,Eswatini,TRUE,FALSE,FALSE,ODA Grants,0.404945
2018,Norway,Liberia,FALSE,FALSE,FALSE,ODA Grants,6.130282
2018,Norway,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,8.558676
2018,Norway,Niger,FALSE,FALSE,FALSE,ODA Grants,9.883852
2018,Norway,Uganda,FALSE,FALSE,FALSE,ODA Grants,32.704427
2018,Norway,Madagascar,FALSE,FALSE,FALSE,ODA Grants,10.942097
2018,Norway,Nigeria,FALSE,FALSE,FALSE,ODA Grants,18.289965
2018,Norway,Malawi,TRUE,FALSE,FALSE,ODA Grants,4.946772
2018,Norway,Tanzania,FALSE,FALSE,FALSE,ODA Grants,55.403464
2018,Norway,Zambia,FALSE,FALSE,FALSE,ODA Grants,9.403127
2018,Norway,South Sudan,FALSE,FALSE,FALSE,ODA Grants,84.032192
2018,Norway,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,0.126038
2018,Norway,Burundi,FALSE,FALSE,FALSE,ODA Grants,3.475371
2018,Norway,Mozambique,TRUE,FALSE,FALSE,ODA Grants,4.374108
2018,Norway,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,71.243014
2018,Norway,Zambia,FALSE,FALSE,TRUE,ODA Grants,0.849313
2018,Norway,Mali,FALSE,FALSE,FALSE,ODA Grants,21.366985
2018,Norway,Togo,FALSE,TRUE,FALSE,ODA Grants,0.333453
2018,Norway,Madagascar,FALSE,FALSE,TRUE,ODA Grants,0.388418
2018,Norway,Tanzania,TRUE,FALSE,FALSE,ODA Grants,3.805786
2018,Norway,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,29.961994
2018,Norway,Mozambique,FALSE,FALSE,FALSE,ODA Grants,45.181872
2018,Norway,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,28.803187
2018,Norway,Tanzania,FALSE,FALSE,TRUE,ODA Grants,0.291068
2018,Norway,Malawi,FALSE,TRUE,FALSE,ODA Grants,7.19725
2018,Norway,Malawi,FALSE,FALSE,TRUE,ODA Grants,1.8053
2018,Norway,Congo,FALSE,FALSE,FALSE,ODA Grants,0.347285
2018,Norway,Egypt,FALSE,FALSE,FALSE,ODA Grants,2.355899
2018,Norway,Zimbabwe,TRUE,FALSE,FALSE,ODA Grants,4.437204
2018,Norway,Congo,TRUE,FALSE,FALSE,ODA Grants,0.264126
2018,Norway,Sudan,FALSE,FALSE,FALSE,ODA Grants,15.832276
2018,Norway,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,5.042995
2018,Norway,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.212989
2018,Norway,Morocco,TRUE,FALSE,FALSE,ODA Grants,0.211753
2018,Norway,Somalia,TRUE,FALSE,FALSE,ODA Grants,5.274065
2018,Norway,Rwanda,FALSE,FALSE,FALSE,ODA Grants,2.406626
2018,Norway,South Sudan,TRUE,FALSE,FALSE,ODA Grants,9.501468
2018,Norway,Zambia,TRUE,FALSE,FALSE,ODA Grants,1.679725
2018,Norway,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,0.797344
2018,Norway,Uganda,FALSE,TRUE,FALSE,ODA Grants,3.5388
2018,Norway,Democratic Republic of the Congo,TRUE,FALSE,FALSE,ODA Grants,6.477545
2018,Norway,Lesotho,FALSE,FALSE,TRUE,ODA Grants,0.199231
2018,Norway,Liberia,TRUE,FALSE,FALSE,ODA Grants,0.415678
2018,Norway,Angola,FALSE,FALSE,FALSE,ODA Grants,6.429269
2018,Norway,Mali,FALSE,TRUE,FALSE,ODA Grants,10.688995
2018,Norway,Libya,FALSE,FALSE,FALSE,ODA Grants,4.53759
2018,Norway,Cameroon,FALSE,FALSE,FALSE,ODA Grants,3.069714
2018,Norway,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.02382
2018,Norway,Burkina Faso,TRUE,FALSE,FALSE,ODA Grants,0.525088
2018,Norway,Mali,TRUE,FALSE,FALSE,ODA Grants,5.087375
2018,Norway,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,1.96077
2018,Norway,Kenya,FALSE,TRUE,FALSE,ODA Grants,1.75586
2018,Norway,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,10.50872
2018,Norway,Madagascar,TRUE,FALSE,FALSE,ODA Grants,0.239207
2018,Norway,Côte d'Ivoire,TRUE,FALSE,FALSE,ODA Grants,0.337851
2018,Norway,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,2.344421
2018,Norway,Ghana,FALSE,FALSE,FALSE,ODA Grants,4.711663
2018,Norway,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.269099
2018,Norway,Mozambique,FALSE,FALSE,TRUE,ODA Grants,0.324949
2018,Norway,Ghana,TRUE,FALSE,FALSE,ODA Grants,0.387415
2018,Norway,Nigeria,FALSE,TRUE,FALSE,ODA Grants,3.39163
2018,Norway,Tunisia,FALSE,FALSE,FALSE,ODA Grants,9.31091
2018,Norway,Senegal,TRUE,FALSE,FALSE,ODA Grants,0.623834
2018,Norway,Madagascar,FALSE,TRUE,FALSE,ODA Grants,0.850394
2018,Norway,Niger,TRUE,FALSE,FALSE,ODA Grants,7.705107
2018,Norway,Zimbabwe,FALSE,FALSE,TRUE,ODA Grants,0.074189
2018,Norway,Gabon,FALSE,FALSE,FALSE,ODA Grants,0.281458
2018,Norway,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.756265
2018,Norway,Cameroon,TRUE,FALSE,FALSE,ODA Grants,0.128366
2018,Norway,Malawi,TRUE,FALSE,TRUE,ODA Grants,0.618038
2018,Norway,Angola,FALSE,TRUE,FALSE,ODA Grants,0.388418
2018,Norway,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,3.131003
2018,Norway,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.953102
2018,Norway,Nigeria,TRUE,FALSE,FALSE,ODA Grants,5.5887
2018,Norway,Burundi,FALSE,TRUE,FALSE,ODA Grants,0.378707
2018,Norway,Angola,TRUE,FALSE,TRUE,ODA Grants,0.012178
2018,Norway,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.803758
2018,Norway,Zimbabwe,FALSE,TRUE,FALSE,ODA Grants,0.080046
2018,Norway,Mozambique,FALSE,TRUE,FALSE,ODA Grants,1.776746
2018,Norway,Liberia,FALSE,TRUE,FALSE,ODA Grants,6.816207
2018,Norway,Angola,TRUE,FALSE,FALSE,ODA Grants,0.706957
2018,Norway,Somalia,FALSE,TRUE,FALSE,ODA Grants,1.092341
2018,Norway,Sierra Leone,TRUE,FALSE,FALSE,ODA Grants,0.583656
2018,Norway,Tanzania,FALSE,TRUE,FALSE,ODA Grants,2.407542
2018,Norway,Burundi,TRUE,FALSE,FALSE,ODA Grants,1.696993
2018,Norway,South Sudan,FALSE,TRUE,FALSE,ODA Grants,0.291918
2018,Norway,Zambia,FALSE,TRUE,FALSE,ODA Grants,0.206171
2018,Norway,Sudan,TRUE,FALSE,FALSE,ODA Grants,0.527879
2018,Norway,Somalia,FALSE,FALSE,TRUE,ODA Grants,1.667804
2018,Norway,Niger,FALSE,TRUE,FALSE,ODA Grants,4.375496
2018,Norway,South Africa,FALSE,FALSE,TRUE,ODA Grants,0.050418
2018,Norway,Cameroon,FALSE,TRUE,FALSE,ODA Grants,0.095564
2018,Norway,Guinea,TRUE,FALSE,FALSE,ODA Grants,0.220493
2018,Norway,South Africa,TRUE,FALSE,FALSE,ODA Grants,0.646968
2018,Norway,Mozambique,TRUE,TRUE,FALSE,ODA Grants,0.093821
2018,Norway,Gambia,TRUE,FALSE,FALSE,ODA Grants,0.336237
2018,Norway,Kenya,FALSE,FALSE,TRUE,ODA Grants,0.140924
2018,Norway,"Africa, regional",FALSE,FALSE,TRUE,ODA Grants,0.162638
2018,Norway,Rwanda,TRUE,FALSE,FALSE,ODA Grants,1.409551
2018,Norway,Guinea-Bissau,TRUE,FALSE,FALSE,ODA Grants,0.121378
2018,Norway,Morocco,FALSE,FALSE,FALSE,ODA Grants,0.071391
2018,Norway,Tunisia,TRUE,FALSE,FALSE,ODA Grants,0.075787
2018,Finland,Ethiopia,FALSE,FALSE,TRUE,ODA Grants,0.611398
2018,Finland,Zambia,FALSE,FALSE,TRUE,ODA Grants,0.098113
2018,Finland,Tanzania,FALSE,FALSE,FALSE,ODA Grants,12.593451
2018,Finland,Zambia,FALSE,FALSE,FALSE,ODA Grants,6.067103
2018,Finland,"Africa, regional",FALSE,FALSE,TRUE,ODA Grants,1.039518
2018,Finland,Zimbabwe,TRUE,FALSE,TRUE,ODA Grants,0.001552
2018,Finland,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,16.886656
2018,Finland,Uganda,FALSE,FALSE,FALSE,ODA Grants,2.608012
2018,Finland,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,7.960601
2018,Finland,Zimbabwe,FALSE,FALSE,TRUE,ODA Grants,0.066021
2018,Finland,Kenya,FALSE,FALSE,TRUE,ODA Grants,0.031426
2018,Finland,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,1.123903
2018,Finland,Mozambique,FALSE,FALSE,TRUE,ODA Grants,0.103613
2018,Finland,Senegal,FALSE,FALSE,FALSE,ODA Grants,0.424101
2018,Finland,Tanzania,FALSE,FALSE,TRUE,ODA Grants,0.412185
2018,Finland,Somalia,FALSE,FALSE,TRUE,ODA Grants,0.092799
2018,Finland,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,0.003267
2018,Finland,Uganda,FALSE,FALSE,TRUE,ODA Grants,0.810917
2018,Finland,Sierra Leone,FALSE,FALSE,TRUE,ODA Grants,0.046428
2018,Finland,Democratic Republic of the Congo,FALSE,FALSE,TRUE,ODA Grants,0.016579
2018,Finland,Kenya,FALSE,FALSE,FALSE,ODA Grants,5.726573
2018,Finland,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,0.467199
2018,Finland,Somalia,TRUE,FALSE,FALSE,ODA Grants,2.968401
2018,Finland,Tanzania,TRUE,FALSE,FALSE,ODA Grants,1.589363
2018,Finland,Kenya,TRUE,FALSE,FALSE,ODA Grants,1.510928
2018,Finland,Tanzania,TRUE,FALSE,TRUE,ODA Grants,0.000253
2018,Finland,Ethiopia,TRUE,FALSE,TRUE,ODA Grants,0.040083
2018,Finland,Rwanda,FALSE,FALSE,TRUE,ODA Grants,0.584283
2018,Finland,Burkina Faso,FALSE,FALSE,TRUE,ODA Grants,0.000216
2018,Finland,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.296885
2018,Finland,Sierra Leone,TRUE,FALSE,TRUE,ODA Grants,0.001752
2018,Finland,Uganda,TRUE,FALSE,FALSE,ODA Grants,1.821683
2018,Finland,Gambia,FALSE,FALSE,TRUE,ODA Grants,0.005638
2018,Finland,Somalia,FALSE,FALSE,FALSE,ODA Grants,11.046881
2018,Finland,Benin,FALSE,FALSE,TRUE,ODA Grants,0.002202
2018,Finland,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,0.111769
2018,Finland,Democratic Republic of the Congo,TRUE,FALSE,FALSE,ODA Grants,0.065687
2018,Italy,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,7.810292
2018,Finland,Botswana,FALSE,FALSE,TRUE,ODA Grants,0.075005
2018,Finland,Malawi,FALSE,FALSE,TRUE,ODA Grants,0.084096
2018,Finland,Ghana,FALSE,FALSE,TRUE,ODA Grants,0.000265
2018,Poland,Morocco,FALSE,FALSE,FALSE,ODA Grants,0.094222
2018,Poland,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.035894
2018,Poland,Tanzania,FALSE,FALSE,FALSE,ODA Grants,1.104105
2018,Poland,South Sudan,FALSE,FALSE,FALSE,ODA Grants,0.552993
2018,Poland,Guinea,FALSE,FALSE,FALSE,ODA Grants,0.004487
2018,Poland,Uganda,FALSE,FALSE,FALSE,ODA Grants,0.296299
2018,Poland,Senegal,FALSE,FALSE,FALSE,ODA Grants,0.25003
2018,Poland,Rwanda,FALSE,FALSE,TRUE,ODA Grants,0.006076
2018,Poland,Kenya,FALSE,FALSE,FALSE,ODA Grants,1.291387
2018,Poland,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.024004
2018,Poland,Tanzania,FALSE,TRUE,FALSE,ODA Grants,0.004046
2018,Poland,Rwanda,FALSE,FALSE,FALSE,ODA Grants,0.088511
2018,Poland,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.01705
2018,Poland,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,0.158086
2018,Poland,Egypt,FALSE,FALSE,FALSE,ODA Grants,0.053665
2018,Poland,Angola,FALSE,FALSE,FALSE,ODA Grants,0.723342
2018,Poland,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,0.227071
2018,Poland,Tunisia,TRUE,FALSE,FALSE,ODA Grants,0.017869
2018,Poland,Morocco,FALSE,FALSE,TRUE,ODA Grants,0.017882
2018,Poland,Ghana,FALSE,FALSE,FALSE,ODA Grants,0.088838
2018,Poland,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,0.332873
2018,Poland,Nigeria,FALSE,FALSE,FALSE,ODA Grants,0.69783
2018,Poland,Cameroon,FALSE,FALSE,FALSE,ODA Grants,0.052692
2018,Poland,Liberia,FALSE,FALSE,FALSE,ODA Grants,0.000604
2018,Poland,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.008974
2018,Poland,Senegal,FALSE,TRUE,FALSE,ODA Grants,0.07769
2018,Poland,Sudan,FALSE,FALSE,FALSE,ODA Grants,0.004487
2018,Poland,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,0.071788
2018,Poland,South Africa,FALSE,FALSE,FALSE,ODA Grants,0.01505
2018,Poland,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,0.386143
2018,Poland,Burundi,FALSE,FALSE,FALSE,ODA Grants,0.004487
2018,Poland,Tanzania,TRUE,FALSE,FALSE,ODA Grants,0.01681
2018,Poland,Zambia,FALSE,FALSE,FALSE,ODA Grants,0.026852
2018,Poland,Somalia,FALSE,FALSE,FALSE,ODA Grants,0.075161
2018,Poland,Kenya,FALSE,FALSE,FALSE,ODA Loans,6.35227
2018,Poland,Congo,FALSE,FALSE,FALSE,ODA Grants,0.040381
2018,Poland,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.01346
2018,Poland,Sudan,TRUE,FALSE,FALSE,ODA Grants,0.020252
2018,Poland,Mali,FALSE,FALSE,FALSE,ODA Grants,0.010544
2018,Poland,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,0.064497
2018,Poland,South Africa,FALSE,FALSE,TRUE,ODA Grants,0.020254
2018,Poland,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.004487
2018,Poland,Kenya,FALSE,TRUE,FALSE,ODA Grants,0.228341
2018,Poland,Madagascar,FALSE,FALSE,FALSE,ODA Grants,0.023905
2018,Poland,Tanzania,FALSE,FALSE,FALSE,ODA Loans,27.297484
2018,Poland,Benin,FALSE,FALSE,FALSE,ODA Grants,0.017947
2018,Poland,Kenya,FALSE,FALSE,TRUE,ODA Grants,0.212553
2018,Poland,Gabon,FALSE,FALSE,FALSE,ODA Grants,0.004487
2018,Global Green Growth Institute,Burkina Faso,FALSE,TRUE,FALSE,ODA Grants,0.146193
2018,Global Green Growth Institute,Rwanda,TRUE,FALSE,FALSE,ODA Grants,0.710491
2018,Global Green Growth Institute,Mozambique,TRUE,TRUE,FALSE,ODA Grants,0.598021
2018,Global Green Growth Institute,Rwanda,TRUE,TRUE,FALSE,ODA Grants,1.428257
2018,Global Green Growth Institute,Senegal,TRUE,TRUE,FALSE,ODA Grants,1.086329
2018,Global Green Growth Institute,Uganda,TRUE,FALSE,FALSE,ODA Grants,1.073985
2018,Arab Fund (AFESD),Mauritania,FALSE,FALSE,FALSE,ODA Loans,115.037704
2018,Arab Fund (AFESD),Morocco,FALSE,FALSE,FALSE,ODA Loans,88.843253
2018,Arab Fund (AFESD),Djibouti,FALSE,FALSE,FALSE,ODA Loans,25.901411
2018,Arab Fund (AFESD),Tunisia,FALSE,FALSE,FALSE,ODA Loans,120.433114
2018,Arab Fund (AFESD),Sudan,FALSE,FALSE,FALSE,ODA Loans,1.527263
2018,Arab Fund (AFESD),Egypt,FALSE,FALSE,FALSE,ODA Grants,0.617111
2018,Arab Fund (AFESD),Mauritania,FALSE,FALSE,FALSE,ODA Grants,0.230985
2018,Arab Fund (AFESD),Egypt,FALSE,FALSE,FALSE,ODA Loans,148.134141
2018,Arab Fund (AFESD),Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.455076
2018,Arab Fund (AFESD),Comoros,FALSE,FALSE,FALSE,ODA Grants,0.7033
2018,Arab Fund (AFESD),Sudan,FALSE,FALSE,FALSE,ODA Grants,0.010343
2018,Arab Fund (AFESD),Morocco,FALSE,FALSE,FALSE,ODA Grants,0.086189
2018,Slovak Republic,Kenya,FALSE,FALSE,FALSE,ODA Grants,1.819653
2018,Canada,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,48.449089
2018,Canada,Nigeria,FALSE,FALSE,FALSE,ODA Grants,49.468573
2018,Canada,Morocco,TRUE,FALSE,FALSE,ODA Grants,3.869112
2018,Italy,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,3.674186
2018,Canada,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,0.761651
2018,Italy,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,10.584895
2018,Canada,Ghana,FALSE,FALSE,FALSE,ODA Grants,69.175019
2018,Italy,Ghana,FALSE,FALSE,FALSE,ODA Grants,1.636105
2018,Canada,Burkina Faso,TRUE,FALSE,FALSE,ODA Grants,1.375649
2018,Italy,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,0.237387
2018,Canada,Rwanda,FALSE,FALSE,FALSE,ODA Grants,9.709182
2018,Canada,South Sudan,FALSE,FALSE,FALSE,ODA Grants,59.59294
2018,Korea,Uganda,FALSE,FALSE,FALSE,ODA Grants,18.815718
2018,Korea,Ghana,FALSE,FALSE,FALSE,ODA Grants,6.135106
2018,Korea,Uganda,TRUE,FALSE,FALSE,ODA Grants,1.838997
2018,Korea,Nigeria,FALSE,TRUE,FALSE,ODA Grants,0.020246
2018,Korea,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,15.541186
2018,Korea,Rwanda,FALSE,FALSE,FALSE,ODA Loans,7.149719
2018,Korea,Togo,FALSE,FALSE,FALSE,ODA Grants,0.036544
2018,Korea,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,1.148258
2018,Korea,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,31.778514
2018,Korea,Tunisia,FALSE,FALSE,FALSE,ODA Grants,4.000344
2018,Korea,Tanzania,FALSE,FALSE,FALSE,ODA Grants,14.198321
2018,Canada,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,103.096837
2018,Korea,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,0.801454
2018,Canada,Tanzania,FALSE,FALSE,FALSE,ODA Grants,74.5357540000001
2018,Canada,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,5.088269
2018,Canada,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,2.386042
2018,Canada,Zambia,FALSE,FALSE,FALSE,ODA Grants,4.43735
2018,Canada,Senegal,FALSE,FALSE,FALSE,ODA Grants,71.2673629999999
2018,Canada,Malawi,FALSE,FALSE,FALSE,ODA Grants,12.571842
2018,Korea,Malawi,FALSE,FALSE,FALSE,ODA Grants,2.348208
2018,Korea,Algeria,FALSE,FALSE,FALSE,ODA Grants,1.344132
2018,Korea,Rwanda,FALSE,FALSE,FALSE,ODA Grants,15.893659
2018,Canada,Morocco,FALSE,FALSE,FALSE,ODA Grants,5.507296
2018,Canada,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,285.537968
